;province;year;gap_ln_gpd;gap_unemp;gdp;unemp;ln_gdp;trend_unemp;trend_ln_gpd;c_unemp;g_gdp
600;NORTH SULAWESI;1991;-0.01444912;-13.323.596;94.594.785;35.182.846;91.547.728;48.506.441;91.692.219;0.25077999;73.246.827
601;NORTH SULAWESI;1992;-0.0027036667;-0.716506;10.170.972;46.879.973;9.227.293;54.045.033;92.299.967;11.697.129;72.520.466
602;NORTH SULAWESI;1993;0.017746925;-0.95715141;11.007.229;50.223.293;93.063.078;59.794.807;92.885.609;0.33433223;79.014.554
603;NORTH SULAWESI;1994;0.021994591;18.219.004;11.683.634;83.794.918;93.659.439;65.575.914;93.439.493;33.571.625;59.636.703
604;NORTH SULAWESI;1995;0.039553642;17.008.176;12.518.074;88.120.956;94.349.289;71.112.781;93.953.753;0.43260393;68.984.509
605;NORTH SULAWESI;1996;0.068697929;16.134.963;13507.11;92.446.995;95.109.711;76.312.032;94.422.731;0.43260393;76.042.686
606;NORTH SULAWESI;1997;0.066265106;-0.10641098;14.055.024;80.186.253;95.507.355;81.250.362;94.844.704;-12.260.746;39.763.737
607;NORTH SULAWESI;1998;-0.0093669891;-31.320.815;13.536.112;54.845.014;95.131.168;86.165.829;95.224.838;-25.341.237;-37.618.837
608;NORTH SULAWESI;1999;-0.0037250519;-13.797.798;14.097.697;77.488.031;95.537.672;9.128.583;95.574.923;22.643.018;40.650.368
609;NORTH SULAWESI;2000;0.018876076;-0.98939133;14.905.049;86.630.669;96.094.551;96.524.582;9.590.579;0.91426343;55.688.515
610;NORTH SULAWESI;2001;-0.0050563812;0.048489571;15.028.988;1.021.432;96.177.359;10.165.831;96.227.922;15.512.531;0.82809108
611;NORTH SULAWESI;2002;-0.017497063;0.71580219;15.334.679;11.352.231;96.378.717;10.636.429;96.553.688;11.379.114;20.135.949
612;NORTH SULAWESI;2003;-0.032658577;-0.24006557;15.628.254;10.792.399;96.568.356;11.032.465;96.894.941;-0.55983156;18.963.554
613;NORTH SULAWESI;2004;-0.039950371;-0.41507244;16094.42;10.914.239;96.862.278;11.329.311;97.261.782;0.12183926;2.939.219
614;NORTH SULAWESI;2005;-0.039902687;25.477.734;16.750.848;14.047.712;97.262.039;11.499.939;97.661.066;31.334.734;39.976.239
615;NORTH SULAWESI;2006;-0.039766312;31.059.237;17.497.211;14.619.091;97.697.964;11.513.167;98.095.627;0.57137901;43.592.653
616;NORTH SULAWESI;2007;-0.035835266;0.98558426;18.409.027;12.348.878;98.205.967;11.363.294;9.856.432;-22.702.129;50.799.618
617;NORTH SULAWESI;2008;0.0057706833;-0.42346191;20.170.467;10.652.215;99.119.749;11.075.677;99.062.042;-16.966.635;91.378.403
618;NORTH SULAWESI;2009;0.017911911;-0.12955475;21.502.383;10.555.973;99.759.188;10.685.528;99.580.069;-0.096241698;63.944.216
619;NORTH SULAWESI;2010;0.022554398;-0.61187267;22.778.746;96.119.528;10.033.584;10.223.825;10.011.029;-0.94402063;57.664.185
620;NORTH SULAWESI;2011;0.013349533;0.3844862;23.812.971;10.104.739;10.077.986;9.720.253;10.064.636;0.49278674;4.440.249
621;NORTH SULAWESI;2012;0.01403141;-12.184.491;25.145.957;79.799.247;10.132.452;91.983.738;10.118.421;-21.248.145;54.466.758
622;NORTH SULAWESI;2013;0.010746956;-18.969.402;26.445.863;67.886.562;10.182.855;86.855.965;10.172.108;-11.912.684;50.402.608
623;NORTH SULAWESI;2014;0.0074272156;-0.65570307;27805.52;75.414.424;1.023.299;81.971.455;10.225.563;0.7527861;50.134.788
624;NORTH SULAWESI;2015;0.0030431747;12.985.172;29.196.471;90.277.929;10.281.803;77.292.757;1.027.876;14.863.507;48.813.248
625;NORTH SULAWESI;2016;-0.00029468536;-10.916.853;30682.6;61.799.998;10.331.451;72.716.851;10.331.746;-28.477.929;49.647.908
626;NORTH SULAWESI;2017;-0.0017251968;0.35053635;32301.68;71.775.932;10.382.874;68.270.569;103.846;0.99759334;51.423.521
627;NORTH SULAWESI;2018;-0.0057764053;0.47284317;33.915.219;68.600.001;10.431.619;6.387.157;10.437.395;-0.31759334;4.874.464
628;NORTH SUMATERA;1986;-0.028438568;0.90857863;86.682.412;2.378.026;9.067.421;14.694.474;90.958.595;;
629;NORTH SUMATERA;1987;-0.028666496;0.096545339;9.232.293;18.787.569;91.304.626;17.822.115;91.591.291;-0.49926913;6.304.153
630;NORTH SUMATERA;1988;-0.0056085587;0.19670129;10.061.845;23.007.629;9.216.506;21.040.616;92.221.146;0.42200604;86.043.139
631;NORTH SUMATERA;1989;0.0028505325;-0.017157316;10.797.771;24.278.913;92.870.951;24.450.486;92.842.445;0.12712832;70.589.204
632;NORTH SUMATERA;1990;0.000872612;-0.3791821;11.450.234;24.380.088;93.457.651;28.171.909;93.448.925;0.010117462;58.670.402
633;NORTH SUMATERA;1991;-0.0080537796;-0.37903023;12.032.957;28.533.051;93.954.048;32.323.353;94.034.586;0.41529629;49.639.115
634;NORTH SUMATERA;1992;-0.0062065125;-0.86169219;12.748.215;28.368.442;94.531.469;36.985.364;94.593.534;-0.016460788;5.774.199
635;NORTH SUMATERA;1993;0.0010499954;-10.248.311;13.533.953;31.952.279;95.129.566;42.200.589;95.119.066;0.35838369;59.810.305
636;NORTH SUMATERA;1994;0.027739525;0.25860548;14590.5;5.051.156;95.881.262;47.925.506;95.603.867;18.559.283;7.516.902
637;NORTH SUMATERA;1995;0.058925629;0.28199863;15.724.815;56.834.087;96.629.953;54.014.101;96.040.697;0.63225245;74.869.494
638;NORTH SUMATERA;1996;0.09720993;0.28103733;16.978.832;6.315.661;97.397.223;60.346.236;96.425.123;0.63225245;76.727.276
639;NORTH SUMATERA;1997;0.10976601;-14.966.297;17.776.361;51.863.666;97.856.245;66.829.963;96.758.585;-11.292.946;45.902.195
640;NORTH SUMATERA;1998;-0.044437408;-0.27963066;15.690.132;7.060.513;96.607.876;73.401.437;9.705.225;18.741.468;-12.483.757
641;NORTH SUMATERA;1999;-0.056336403;-0.31763792;15.938.468;76.670.775;96.764.908;79.847.155;97.328.272;0.60656422;15.703.533
642;NORTH SUMATERA;2000;-0.046000481;-0.068843842;16.554.836;85.237.207;97.144.337;85.925.646;97.604.342;0.85664314;3.794.275
643;NORTH SUMATERA;2001;-0.037642479;-0.050746918;17.181.873;90.856.209;97.516.098;91.363.678;97.892.523;0.56190014;37.176.695
644;NORTH SUMATERA;2002;-0.025679588;0.71459866;17.932.137;10.302.712;97.943.497;95.881.138;98.200.293;12.170.912;42.739.453
645;NORTH SUMATERA;2003;-0.020744324;11.016.464;18.627.426;11.020.928;98.323.908;9.919.282;98.531.351;0.71821618;38.040.612
646;NORTH SUMATERA;2004;-0.013567924;0.9672451;19.440.508;11.075.747;98.751.144;10.108.501;98.886.824;0.054818228;42.723.856
647;NORTH SUMATERA;2005;-0.011165619;17.590.303;20.239.922;11.904.445;99.154.119;10.145.414;99.265.776;0.82869864;40.298.061
648;NORTH SUMATERA;2006;-0.011446953;14.798.412;21.060.299;11.509.177;99.551.449;10.029.336;99.665.918;-0.39526829;39.732.723
649;NORTH SUMATERA;2007;0.00072479248;0.32754517;22227.99;10.104.718;10.009.108;9.777.173;10.008.383;-14.044.586;53.962.679
650;NORTH SUMATERA;2008;0.0071029663;-0.32207298;23355.73;90.985.565;10.058.598;94.206.295;10.051.495;-10.061.617;49.490.018
651;NORTH SUMATERA;2009;0.00053596497;-0.54087448;24.246.201;84.538.116;10.096.015;89.946.861;10.095.479;-0.6447444;37.417.538
652;NORTH SUMATERA;2010;0.0065927505;-10.990.629;25.503.008;74.320.383;10.146.552;85.311.012;10.139.959;-10.217.737;50.536.456
653;NORTH SUMATERA;2011;0.0082778931;0.12582493;26711.24;81.820.507;1.019.284;80.562.258;10.184.562;0.7500121;46.288.071
654;NORTH SUMATERA;2012;0.012294769;-13.065.839;28.036.879;62.788.353;10.241.276;75.854.192;10.228.981;-19.032.153;48.436.322
655;NORTH SUMATERA;2013;0.013687134;-0.68298292;29.339.205;64.523.172;1.028.668;71.353.002;10.272.993;0.17348181;45.403.943
656;NORTH SUMATERA;2014;0.0082321167;-0.48003864;30477.07;6.229.382;1.032.473;67.094.207;10.316.498;-0.22293518;38.049.898
657;NORTH SUMATERA;2015;0.0025634766;0.40473557;31637.41;67.092.385;10.362.096;6.304.503;10.359.532;0.47985652;37.365.685
658;NORTH SUMATERA;2016;-0.0014390945;-0.072468758;32885.09;58.400.002;10.400.775;59.124.689;10.402.214;-0.86923838;38.679.082
659;NORTH SUMATERA;2017;-0.0051870346;0.065736294;34.183.578;55.950.246;10.439.501;55.292.883;10.444.688;-0.24497551;38.726.048
660;NORTH SUMATERA;2018;-0.0078058243;0.40979433;35.570.711;55.599.999;10.479.278;51.502.056;10.487.083;-0.035024498;39.777.133
661;PAPUA;1986;0.043464661;0.45816982;22.926.703;20.938.995;10.040.057;16.357.297;99.965.925;;
662;PAPUA;1987;-0.017251015;-0.31011498;22.945.924;14.852.973;10.040.895;17.954.123;10.058.146;-0.60860211;0.08380188
663;PAPUA;1988;-0.026135445;-0.16003573;24.197.393;1.799.641;10.094;19.596.767;10.120.135;0.31434369;53.104.591
664;PAPUA;1989;-0.022111893;0.33404922;25.866.604;24.640.527;10.160.708;21.300.035;1.018.282;0.6644116;66.707.778
665;PAPUA;1990;-0.041722298;0.80221891;27.024.008;31.084.914;10.204.481;23.062.725;10.246.203;0.64443898;43.772.926
666;PAPUA;1991;-0.0023298264;-0.23626828;29.963.436;22.554.364;10.307.734;24.917.047;10.310.063;-0.853055;10.325.218
667;PAPUA;1992;-0.016430855;-0.56055331;31.487.076;21.369.896;10.357.332;26.975.429;10.373.763;-0.11844684;49.599.376
668;PAPUA;1993;-0.059062004;-0.88994813;32.131.107;20.427.191;1.037.758;29.326.673;10.436.642;-0.094270468;20.247.488
669;PAPUA;1994;-0.081637383;-0.11303282;33.397.488;30.873.196;10.416.236;32.003.524;10.497.873;10.446.004;38.656.046
670;PAPUA;1995;0.018493652;0.061255455;39.125.805;35.562.291;10.574.537;34.949.737;10.556.044;0.46890956;15.830.146
671;PAPUA;1996;0.055936813;0.21536303;42.824.098;40.251.389;10.664.856;38.097.758;10.608.919;0.46890956;90.318.832
672;PAPUA;1997;0.050519943;-0.79202771;44.576.961;33.465.884;10.704.972;41.386.161;10.654.452;-0.67855042;40.116.196
673;PAPUA;1998;0.10347748;-12.598.686;48.758.438;32.176.375;10.794.634;44.775.062;10.691.156;-0.12895069;89.661.055
674;PAPUA;1999;0.0085382462;16.052.265;45.550.945;64.197.621;10.726.586;48.145.356;10.718.048;32.021.246;-68.046.851
675;PAPUA;2000;-0.0073852539;-15.101.902;45.605.992;36.150.076;10.727.795;51.251.979;1.073.518;-28.047.547;0.12077057
676;PAPUA;2001;0.007979393;0.42202139;46.661.172;58.230.577;10.750.668;54.010.363;10.742.688;220.805;2.287.328
677;PAPUA;2002;0.17769146;0.3937211;55178.59;60.122.147;1.091.833;56.184.936;10.740.639;0.18915716;1.676.626
678;PAPUA;2003;0.14143181;0.44817686;52607;62.064.095;10.870.605;57.582.326;10.729.173;0.19419453;-47.725.763
679;PAPUA;2004;-0.14808464;21.940.012;38.643.227;79.988.546;10.562.127;58.048.534;10.710.212;17.924.452;-30.847.775
680;PAPUA;2005;0.13229847;15.590.725;49.980.523;73.065.095;10.819.388;5.747.437;1.068.709;-0.69234484;25.726.194
681;PAPUA;2006;-0.083348274;0.22805834;39.273.801;58.250.637;10.578.313;55.970.054;10.661.661;-1.481.446;-2.410.758
682;PAPUA;2007;-0.069084167;-0.36651421;38.871.605;50.136.561;10.568.019;53.801.703;10.637.103;-0.81140763;-10.293.559
683;PAPUA;2008;-0.11436653;-0.73683929;36.366.082;43.889.866;10.501.391;51.258.259;10.615.758;-0.62466925;-6.662.756
684;PAPUA;2009;0.050322533;-0.78060579;42.175.746;40.785.933;10.649.601;4.859.199;10.599.278;-0.31039351;14.820.882
685;PAPUA;2010;-0.022380829;-10.468.419;38.785.113;35.513.079;10.565.792;45.981.498;10.588.173;-0.52728534;-83.808.794
686;PAPUA;2011;-0.081590652;0.66763735;36.383.242;50.203.681;10.501.863;43.527.308;10.583.454;14.690.599;-63.928.232
687;PAPUA;2012;-0.086888313;-0.41720796;36.280.031;37.053.192;10.499.022;41.225.271;10.585.911;-13.150.487;-0.28407636
688;PAPUA;2013;-0.033953667;-0.75891066;38.621.363;31.548.901;10.561.561;39.138.007;10.595.514;-0.55042905;62.538.042
689;PAPUA;2014;-0.033103943;-0.28552938;39.271.883;34.431.109;10.578.264;37.286.403;10.611.368;0.28822091;16.703.197
690;PAPUA;2015;-0.0017566681;0.42623782;41.376.973;39.877.837;1.063.048;35.615.458;10.632.236;0.54467279;52.215.719
691;PAPUA;2016;0.043112755;-0.054162741;44.340.941;33.499.999;10.699.664;34.041.626;10.656.551;-0.63778377;69.183.974
692;PAPUA;2017;0.044466019;0.36505842;45.578.691;36.174.562;10.727.196;32.523.978;1.068.273;0.26745614;27.531.824
693;PAPUA;2018;0.070892334;0.098383427;48.074.539;3.2;10.780.508;31.016.166;10.709.616;-0.41745615;5.331.244
694;RIAU;1986;-0.045081139;0.71069169;64.510.469;40.144.463;11.074.583;33.037.546;11.119.664;;
695;RIAU;1987;0.012181282;0.55977225;68885.82;394.122;11.140.205;33.814.478;11.128.024;-0.073226236;65.622.859
696;RIAU;1988;-0.002158165;0.21970963;68444.25;36.859.574;11.133.775;34.662.478;11.135.933;-0.25526255;-0.6430847
697;RIAU;1989;-0.0037670135;0.31056762;68.823.133;3.881.427;11.139.296;35.708.594;11.143.063;0.19546962;0.55204523
698;RIAU;1990;0.028693199;-0.65767145;71521.57;30.525.129;11.177.754;37.101.843;11.149.061;-0.82891423;38.459.156
699;RIAU;1991;-0.0088281631;-0.903157;69.197.047;2.999.073;11.144.713;390.223;11.153.542;-0.053439874;-33.040.962
700;RIAU;1992;0.04554081;-0.62050128;73.272.625;3.537.926;11.201.942;41.584.272;11.156.402;0.53885305;5.722.888
701;RIAU;1993;-0.013443947;-0.87935233;69.148.266;36.018.221;11.144.009;44.811.745;11.157.453;0.063896164;-57.934.031
702;RIAU;1994;-0.0042772293;0.42908621;69.750.672;5.295.753;11.152.682;48.666.668;1.115.696;16.939.306;0.86740726
703;RIAU;1995;0.011844635;0.31540394;70.749.328;56.177.082;11.166.899;53.023.043;11.155.054;0.32195535;14.215.977
704;RIAU;1996;0.026658058;0.15988541;71.573.727;59.396.634;11.178.483;5.779.778;11.151.825;0.32195535;11.584.965
705;RIAU;1997;0.030888557;-0.3810339;71.565.352;59.129.004;11.178.367;62.939.343;11.147.478;-0.026763165;-0.011700424
706;RIAU;1998;-0.036881447;-10.836.921;66.543.289;5.757.525;11.105.608;6.841.217;11.142.489;-0.15537533;-72.758.327
707;RIAU;1999;-0.035322189;0.2102704;66.324.672;76.245.308;11.102.317;74.142.604;11.137.639;18.670.058;-0.32907128
708;RIAU;2000;0.0084409714;-20.696.082;68994.57;59.252.529;11.141.783;79.948.611;11.133.342;-16.992.778;39.465.806
709;RIAU;2001;0.0105896;-21.330.957;68.888.766;64.338.236;11.140.248;85.669.193;11.129.659;0.50857043;-0.1534669
710;RIAU;2002;0.0068464279;0.48062134;68.430.867;95.742.607;11.133.579;90.936.394;11.126.733;31.404.371;-0.66691512
711;RIAU;2003;0.0010910034;12.220.507;67.907.938;10.738.943;11.125.908;95.168.924;11.124.817;11.646.825;-0.76709861
712;RIAU;2004;-0.03209877;54.680.471;65.652.469;15.251.406;11.092.131;97.833.586;11.124.229;45.124.621;-33.777.716
713;RIAU;2005;-0.0028152466;23.127.279;67.675.813;12.164.665;11.122.484;98.519.373;11.125.299;-30.867.407;30.353.546
714;RIAU;2006;-0.028429985;0.50779057;66.145.234;10.243.999;11.099.608;9.736.208;11.128.038;-19.206.659;-22.875.907
715;RIAU;2007;-0.024760246;0.32049274;66.680.336;97.933.702;11.107.665;94.728.775;11.132.425;-0.45062909;0.80571705
716;RIAU;2008;-0.0004901886;-0.90853691;68.711.148;81.951.962;11.137.667;91.037.331;11.138.157;-15.981.735;30.001.385
717;RIAU;2009;-0.0020904541;-0.11485863;69.050.508;85.589.037;11.142.593;86.737.623;11.144.684;0.36370718;0.49267274
718;RIAU;2010;0.007101059;0.49816418;70.161.156;87.170.353;1.115.855;82.188.711;11.151.449;0.15813203;15.956.641
719;RIAU;2011;0.021502495;-1.681.407;71.637.891;60.924.087;11.179.379;77.738.156;11.157.877;-26.246.271;20.829.344
720;RIAU;2012;0.026450157;-30.089.383;72.396.344;43.693.948;11.189.911;73.783.331;11.163.461;-17.230.141;10.531.641
721;RIAU;2013;0.020628929;-15.730.753;72.297.055;54.822.726;11.188.539;70.553.479;1.116.791;11.128.778;-0.13724077
722;RIAU;2014;0.018636703;-0.23940849;72.390.883;65.582.857;11.189.836;67.976.942;11.171.199;10.760.133;0.12969257
723;RIAU;2015;-0.006319046;12.495.594;70.769.781;78.320.341;11.167.188;65.824.747;11.173.507;12.737.484;-22.648.251
724;RIAU;2016;-0.010353088;10.455.999;70604.43;74.299.998;11.164.848;63.843.999;11.175.201;-0.40203413;-0.23391829
725;RIAU;2017;-0.0088863373;0.032853127;70.805.977;62.235.274;11.167.699;61.906.743;11.176.585;-12.064.724;0.28505701
726;RIAU;2018;-0.011090279;0.20104074;70.740.078;61.999.998;11.166.767;59.989.591;11.177.857;-0.023527566;-0.09311457
727;RIAU ISLANDS;1986;-0.10076714;0.64109969;58.291.207;43.303.227;10.973.207;36.892.231;11.073.974;;
728;RIAU ISLANDS;1987;0.026623726;0.50585961;67.464.781;42.648.072;11.119.361;37.589.476;11.092.737;-0.065515518;1.461.544
729;RIAU ISLANDS;1988;-0.0054550171;0.20133948;66.505.414;40.364.223;11.105.039;38.350.828;11.110.494;-0.22838497;-14.322.281
730;RIAU ISLANDS;1989;-0.0091676712;0.28221107;67.328.133;42.113.099;11.117.333;39.290.988;11.126.501;0.17488766;12.294.769
731;RIAU ISLANDS;1990;0.063026428;-0.58480215;73.349.398;3.469.676;1.120.299;40.544.782;11.139.963;-0.74163389;85.656.166
732;RIAU ISLANDS;1991;-0.020591736;-0.80566311;68.145.555;34.218.631;11.129.401;42.275.262;11.149.993;-0.047812939;-73.588.371
733;RIAU ISLANDS;1992;0.10052872;-0.55472231;77.409.188;39.039.779;11.256.861;44.587.002;11.156.332;0.48211479;12.745.953
734;RIAU ISLANDS;1993;-0.030687332;-0.78925443;68.038.602;39.611.461;11.127.831;47.504.005;11.158.518;0.057168245;-12.903.023
735;RIAU ISLANDS;1994;-0.0099430084;0.37723446;69.365.789;54.767.146;11.147.149;50.994.802;11.157.092;15.155.685;19.318.581
736;RIAU ISLANDS;1995;0.026520729;0.2698698;71.597.188;57.647.696;11.178.811;54.948.997;1.115.229;0.28805494;31.661.987
737;RIAU ISLANDS;1996;0.060364723;0.12343264;73.468.555;6.052.825;11.204.613;59.293.923;11.144.248;0.28805542;25.801.659
738;RIAU ISLANDS;1997;0.070987701;-0.36951017;73449.43;60.288.796;11.204.352;63.983.898;11.133.365;-0.023945332;-0.026035309
739;RIAU ISLANDS;1998;-0.078341484;-10.086.937;62461.52;58.898.644;11.042.306;68.985.581;11.120.647;-0.1390152;-16.204.643
740;RIAU ISLANDS;1999;-0.072832108;0.13741541;62.005.414;75.602.841;11.034.977;74.228.687;11.107.809;16.704.197;-0.73289871
741;RIAU ISLANDS;2000;0.027093887;-19.142.728;67.702.219;60.399.318;11.122.874;79.542.046;1.109.578;-15.203.524;87.897.301
742;RIAU ISLANDS;2001;0.034691811;-19.818.726;67.471.211;64.949.522;11.119.456;84.768.248;11.084.764;0.45502043;-0.34179688
743;RIAU ISLANDS;2002;0.029367447;0.34887409;66.476.438;9.304.718;11.104.603;89.558.439;11.075.235;28.097.658;-14.853.477
744;RIAU ISLANDS;2003;-0.061450005;10.102.053;60.268.398;10.346.766;11.006.563;93.365.602;11.068.013;10.420.475;-98.039.627
745;RIAU ISLANDS;2004;-0.040437698;48.163.319;61.314.652;14.384.089;11.023.774;95.677.567;11.064.212;4.037.323;1.721.096
746;RIAU ISLANDS;2005;-0.020476341;20.140.429;62.558.391;11.622.366;11.043.856;96.083.231;11.064.332;-27.617.226;2.008.152
747;RIAU ISLANDS;2006;-0.011102676;27.759.132;63.409.273;12.241.222;11.057.365;94.653.091;11.068.468;0.61885667;1.350.975
748;RIAU ISLANDS;2007;-0.000072479248;-0.15260315;64.630.316;90.133.038;11.076.439;91.659.069;11.076.511;-32.279.193;19.073.486
749;RIAU ISLANDS;2008;0.0040798187;-0.75710773;65.664.875;80.079.584;11.092.319;87.650.661;1.108.824;-10.053.453;15.880.585
750;RIAU ISLANDS;2009;-0.024401665;-0.20305252;64.798.188;81.131.582;11.079.033;83.162.107;11.103.435;0.1052006;-13.286.591
751;RIAU ISLANDS;2010;-0.020910263;-0.9630065;66.237.539;69.021.878;11.101.003;78.651.943;11.121.913;-12.109.705;21.969.795
752;RIAU ISLANDS;2011;-0.015633583;-20.806.804;68.024.195;53.751.593;11.127.619;74.558.396;11.143.252;-15.270.289;26.616.096
753;RIAU ISLANDS;2012;0.0026311874;-20.419.817;70.930.008;5.080.358;11.169.449;71.223.397;11.166.818;-0.29480115;41.830.063
754;RIAU ISLANDS;2013;0.016524315;-12.494.435;73.743.297;56.286.368;11.208.345;68.780.804;11.191.821;0.54827869;38.896.561
755;RIAU ISLANDS;2014;0.025112152;-0.026820183;76.313.797;66.892.071;11.242.609;67.160.273;11.217.497;10.605.706;34.263.611
756;RIAU ISLANDS;2015;0.029202461;-0.41499949;78625.43;6.201.653;1.127.245;66.166.525;11.243.248;-0.48755434;29.841.423
757;RIAU ISLANDS;2016;0.025177956;11.298.413;80.330.547;76.900.001;11.293.905;65.601.587;11.268.727;14.883.471;21.454.811
758;RIAU ISLANDS;2017;-0.0066041946;0.63614559;79.799.727;71.587.458;11.287.275;65.226.002;1.129.388;-0.53125411;-0.66299438
759;RIAU ISLANDS;2018;-0.013057709;0.62867165;81.295.313;71.199.999;11.305.843;64.913.282;11.318.901;-0.038745914;18.568.292
760;SOUTH KALIMANTAN;1986;-0.0037307739;0.74336398;94.711.875;1.991.858;91.560.097;1.248.494;91.597.404;;
761;SOUTH KALIMANTAN;1987;-0.0026760101;-0.063055754;10.002.305;13.169.361;92.105.713;13.799.919;92.132.473;-0.67492181;54.561.286
762;SOUTH KALIMANTAN;1988;-0.0028581619;-0.22468698;10549.77;12.942.363;92.638.588;15.189.233;9.266.717;-0.022699853;53.288.441
763;SOUTH KALIMANTAN;1989;-0.01403904;0.013382077;11.004.356;16.854.734;93.060.465;16.720.914;93.200.855;0.39123714;42.187.276
764;SOUTH KALIMANTAN;1990;-0.024086952;-0.24191928;11.489.326;16.021.332;93.491.735;18.440.524;93.732.605;-0.083340317;43.127.213
765;SOUTH KALIMANTAN;1991;-0.029456139;-0.036919117;12.046.764;20.025.775;93.965.511;20.394.967;94.260.073;0.40044451;47.377.601
766;SOUTH KALIMANTAN;1992;-0.019044876;0.087431431;12.820.607;23.481.259;94.588.089;22.606.945;94.778.538;0.34554818;62.257.767
767;SOUTH KALIMANTAN;1993;-0.00086402893;-0.11917567;13.727.646;2.390.372;95.271.673;25.095.477;95.280.313;0.042246241;68.357.887
768;SOUTH KALIMANTAN;1994;0.013696671;0.17016101;14.607.295;29.589.934;95.892.763;27.888.324;95.755.796;0.56862128;62.109.323
769;SOUTH KALIMANTAN;1995;0.036491394;0.04660821;15.615.575;31.467.409;9.656.024;31.001.327;96.195.326;0.18774751;66.747.756
770;SOUTH KALIMANTAN;1996;0.085541725;-0.11224627;17.061.854;33.344.884;97.446.003;34.467.347;96.590.586;0.18774751;88.576.336
771;SOUTH KALIMANTAN;1997;0.089290619;-0.99040461;17.729.451;28.419.852;97.829.828;38.323.898;96.936.922;-0.49250311;38.382.022
772;SOUTH KALIMANTAN;1998;-0.0039415359;-0.099162579;16.645.301;41.605.654;9.719.883;4.259.728;97.238.245;131.858;-63.099.213
773;SOUTH KALIMANTAN;1999;-0.021217346;-23.549.552;16.806.471;23.665.185;97.295.189;47.214.737;97.507.362;-17.940.469;0.96360618
774;SOUTH KALIMANTAN;2000;-0.009929657;-12.353.311;17.426.395;3.974.031;97.657.413;5.209.362;9.775.671;16.075.124;3.622.201
775;SOUTH KALIMANTAN;2001;-0.014476776;0.21945381;17.768.545;59.110.298;97.851.849;5.691.576;97.996.616;1.936.999;19.443.711
776;SOUTH KALIMANTAN;2002;-0.021970749;3.092.464;18.063.828;92.164.116;98.016.663;61.239.476;9.823.637;33.053.813;16.481.708
777;SOUTH KALIMANTAN;2003;-0.024301529;12.098.927;18.473.359;76.743.941;98.240.852;64.645.014;98.483.868;-15.420.171;22.418.189
778;SOUTH KALIMANTAN;2004;-0.021276474;-0.68606615;19.019.129;60.161.214;98.532.009;67.021.875;98.744.774;-1.658.273;2.911.567
779;SOUTH KALIMANTAN;2005;-0.01928997;0.50584078;19.593.287;73.438.964;98.829.422;68.380.556;99.022.322;13.277.751;29.741.673
780;SOUTH KALIMANTAN;2006;-0.019447327;20.000.367;20.177.367;88.663.301;99.123.163;68.662.934;99.317.636;15.224.334;29.374.518
781;SOUTH KALIMANTAN;2007;-0.011145592;0.83611679;20.990.906;76.222.649;99.518.442;67.861.481;99.629.898;-1.244.065;39.527.848
782;SOUTH KALIMANTAN;2008;0.00016689301;-0.43330479;21.934.213;61.835.618;99.958.029;66.168.666;9.995.636;-14.387.032;43.958.297
783;SOUTH KALIMANTAN;2009;-0.00016880035;-0.028757572;22.677.861;63.572.993;10.029.144;63.860.569;10.029.313;0.1737376;33.341.529
784;SOUTH KALIMANTAN;2010;0.0020513535;-0.86381817;23.521.928;52.531.767;10.065.688;61.169.949;10.063.637;-11.041.225;36.543.918
785;SOUTH KALIMANTAN;2011;0.010961533;0.45606995;24.567.521;62.887.378;1.010.918;58.326.678;10.098.219;10.355.611;43.492.241
786;SOUTH KALIMANTAN;2012;0.015612602;-0.3560133;25.547.773;5.191.412;10.148.306;55.474.253;10.132.693;-10.973.258;39.124.868
787;SOUTH KALIMANTAN;2013;0.015221596;-16.210.091;26.423.904;3.659.168;10.182.024;52.801.771;10.166.802;-15.322.438;33.718.841
788;SOUTH KALIMANTAN;2014;0.011271477;-12.462.587;27220.27;38.000.154;10.211.718;50.462.742;10.200.446;0.14084731;2.969.285
789;SOUTH KALIMANTAN;2015;-0.0013618469;0.073901176;27.786.686;4.918.757;10.232.312;48.448.558;10.233.674;11.187.418;20.595.047
790;SOUTH KALIMANTAN;2016;-0.0076398849;0.78740072;28.538.561;54.499.998;10.259.011;46.625.991;10.266.651;0.53124291;26.699.212
791;SOUTH KALIMANTAN;2017;-0.0046691895;0.28407288;29.580.084;47.709.942;10.294.857;44.869.213;10.299.526;-0.67900586;35.845.127
792;SOUTH KALIMANTAN;2018;-0.0027151108;0.18688774;30.627.711;4.5;1.032.966;43.131.123;10.332.376;-0.27099413;34.803.879
793;SOUTH SULAWESI;1986;0.0029668808;0.97110939;71.415.576;23.706.305;88.736.858;13.995.211;8.870.719;;
794;SOUTH SULAWESI;1987;-0.032400131;-0.059257507;72.967.744;16.424.452;88.951.874;17.017.027;89.275.875;-0.72818524;21.501.486
795;SOUTH SULAWESI;1988;-0.0081396103;0.051711559;79.136.729;20.653.069;8.976.347;20.135.953;89.844.866;0.42286164;81.159.611
796;SOUTH SULAWESI;1989;-0.01625824;0.1148665;83.070.732;24.591.842;90.248.623;23.443.177;90.411.205;0.39387727;48.515.339
797;SOUTH SULAWESI;1990;-0.02121067;-0.28305364;87.420.869;24.204.516;90.759.039;27.035.053;90.971.146;-0.038732503;51.041.551
